Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
Denmark,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9977,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Ecuador,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9432.55,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Spain,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,7860.75,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Finland,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,6400.2,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
France,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,5283.8,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Indonesia,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,18324.8,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Ireland,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,17059.7,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Italy,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9212.65,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Mexico,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,15052.05,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Malaysia,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,18955.6,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Netherlands,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9780.35,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Norway,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9517.2,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
New Zealand,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,22750.25,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Peru,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,8427.05,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Philippines,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,17548.5,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Poland,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,18792.5,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Portugal,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,18265.5,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Sweden,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,9784.75,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Singapore,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,17335,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Turkey,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,11588.6,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Taiwan,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,19036.05,bad liar,Selena Gomez,1,dance pop,23289724,1,Bad Liar,5/18/2017,1,1,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,pop,1273
Brazil,https://open.spotify.com/track/3JjBLbcN5e7wKuKAPeO8zw,504.8,que maravilha,Mc Zaac,1,funk carioca,1456126,1,Que Maravilha,8/10/2018,1,1,0.952,0.513,11,-7.727,1,0.109,0.256,0.000114,0.0647,0.813,132.956,213443,4,funk,827
France,https://open.spotify.com/track/3pljbfiRPu0MKE4NmdnGkM,8.8,agamagohenmapoke - i got my gun in my pocket,Mister V,1,french hip hop,380390,1,AGAMAGOHENMAPOKE (I Got My Gun in My Pocket),1/16/2019,1,1,0.952,0.593,1,-10.145,1,0.404,0.169,0,0.0669,0.655,130.005,143539,4,hip hop,668
Denmark,https://open.spotify.com/track/31wLRTQ5FRs5mVtj583xGY,8769.55,bounce,KDZ,1,danish hip hop,2220,1,Bounce,8/28/2020,1,1,0.951,0.619,10,-6.411,0,0.172,0.0436,1.94E-06,0.134,0.524,112.035,140089,4,hip hop,78
Switzerland,https://open.spotify.com/track/2Avff1j0GiY8mfHWbWdNRC,248.8,afro trap pt. 10,MHD,1,francoton,1408714,1,Afro Trap Pt. 10 (Moula Gang),1/26/2018,1,1,0.951,0.762,1,-5.773,1,0.0776,0.00822,0.000215,0.089,0.308,130.011,174101,4,indie,1023
France,https://open.spotify.com/track/2Avff1j0GiY8mfHWbWdNRC,2231.45,afro trap pt. 10,MHD,1,francoton,1408714,1,Afro Trap Pt. 10 (Moula Gang),1/26/2018,1,1,0.951,0.762,1,-5.773,1,0.0776,0.00822,0.000215,0.089,0.308,130.011,174101,4,indie,1023
Netherlands,https://open.spotify.com/track/2Avff1j0GiY8mfHWbWdNRC,1052.65,afro trap pt. 10,MHD,1,francoton,1408714,1,Afro Trap Pt. 10 (Moula Gang),1/26/2018,1,1,0.951,0.762,1,-5.773,1,0.0776,0.00822,0.000215,0.089,0.308,130.011,174101,4,indie,1023
Norway,https://open.spotify.com/track/4Fs0Do5VDbZWNt8fwDnn96,1203,guilt trip,Julie Bergan,1,norwegian pop,107476,1,Guilt Trip,1/26/2018,1,1,0.95,0.329,2,-6.495,0,0.0906,0.108,2.02E-05,0.121,0.434,112.005,179084,4,pop,1023
Sweden,https://open.spotify.com/track/4Fs0Do5VDbZWNt8fwDnn96,118.15,guilt trip,Julie Bergan,1,norwegian pop,107476,1,Guilt Trip,1/26/2018,1,1,0.95,0.329,2,-6.495,0,0.0906,0.108,2.02E-05,0.121,0.434,112.005,179084,4,pop,1023
Taiwan,https://open.spotify.com/track/4Fs0Do5VDbZWNt8fwDnn96,63.2,guilt trip,Julie Bergan,1,norwegian pop,107476,1,Guilt Trip,1/26/2018,1,1,0.95,0.329,2,-6.495,0,0.0906,0.108,2.02E-05,0.121,0.434,112.005,179084,4,pop,1023
Finland,https://open.spotify.com/track/2grPzYoVE4j93M7JzZqHSp,23086.55,tän kaa,Cledos - Bizi,1,finnish dance pop,21206,1,TÄN KAA,11/1/2019,1,1,0.949,0.623,8,-6.746,1,0.114,0.00491,0.000452,0.101,0.587,101.998,171289,4,pop,379
Argentina,https://open.spotify.com/track/4AClqiTkIyGG69P47unyya,106.4,arriba las manos,Pekeño 77 - C.R.O,1,rap uruguayo,140284,1,Arriba Las Manos,11/1/2019,1,1,0.949,0.587,1,-7.471,1,0.168,0.0404,0.0029,0.0922,0.257,100.038,172819,4,rap,379
Austria,https://open.spotify.com/track/1d6o7PluLcE4sh4pGHlTbT,166,jordan elephant,Ali Bumaye,1,deep german hip hop,177795,1,Jordan Elephant,1/18/2019,1,1,0.947,0.668,8,-7.154,1,0.229,0.0474,0,0.0666,0.926,100.042,118260,4,hip hop,666
Switzerland,https://open.spotify.com/track/1d6o7PluLcE4sh4pGHlTbT,51.2,jordan elephant,Ali Bumaye,1,deep german hip hop,177795,1,Jordan Elephant,1/18/2019,1,1,0.947,0.668,8,-7.154,1,0.229,0.0474,0,0.0666,0.926,100.042,118260,4,hip hop,666
Germany,https://open.spotify.com/track/1d6o7PluLcE4sh4pGHlTbT,241.1,jordan elephant,Ali Bumaye,1,deep german hip hop,177795,1,Jordan Elephant,1/18/2019,1,1,0.947,0.668,8,-7.154,1,0.229,0.0474,0,0.0666,0.926,100.042,118260,4,hip hop,666
Denmark,https://open.spotify.com/track/0dCFpZe0mIaCm0E4FqHwp3,72,psyko,Boris Laursen - Fie Laursen,1,n-a,585,1,PSYKO,7/17/2020,1,1,0.947,0.636,6,-3.972,1,0.0521,0.025,2.04E-06,0.0697,0.78,126.988,113409,4,else,120
Brazil,https://open.spotify.com/track/2ZWCFtbgpxCgb6qR0yHAkh,2504.8,garupa 2,Mcs Nando and Luanzinho,1,funk carioca,26104,1,Garupa 2,4/25/2019,1,1,0.947,0.921,7,-2.988,1,0.378,0.705,0.0035,0.0621,0.738,130.022,142500,4,funk,569
Turkey,https://open.spotify.com/track/7LA64T1YmMgGcNvG0VYavw,2769.55,kim o,Keişan - Ben Fero,1,turkish hip hop,133334,1,Kim O,2/4/2020,1,1,0.946,0.587,9,-10.248,1,0.151,0.216,8.24E-05,0.0873,0.724,128.039,170625,4,hip hop,284
Denmark,https://open.spotify.com/track/6ZQI4QaevQwaHOhiEAEgEy,36.8,dorte,Niklas,1,dakke dak,184734,1,Dorte,7/12/2019,1,1,0.946,0.649,6,-5.436,1,0.0917,0.142,6.53E-06,0.062,0.756,105.059,153455,4,dance/electronic,491
Singapore,https://open.spotify.com/track/0cLvI5Vkaz8jtEY4Pf8rq5,602.9,galactic rainbow,Barely done,1,n-a,0,1,Galactic Rainbow,5/11/2020,1,1,0.945,0.571,1,-9.438,0,0.143,0.0461,0.485,0.109,0.558,120.037,186267,4,else,187
Netherlands,https://open.spotify.com/track/3hHHaTr65mG7bpApRW5CZQ,27585.4,merry,Nafthaly Ramona - Bizzey - Hef - Ramiks,1,dutch hip hop,7929,1,Merry,11/10/2017,1,1,0.945,0.603,8,-5.833,1,0.184,0.0297,0,0.0589,0.679,107.947,153348,4,hip hop,1100
Argentina,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,303.2,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Chile,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,3700.3,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Ecuador,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,5854.55,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Spain,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,7962.5,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Mexico,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,1356.8,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Peru,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,447.2,pegao / me miro y la mire,Omega,1,dominican pop,146185,1,Pegao / Me Miro y La Mire (TikTok Hit),5/20/2020,1,1,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4,pop,178
Germany,https://open.spotify.com/track/0m7efS7TCdIEBMRxvp9WFz,130.4,hakuna matata,Remoe - Noah - Kurdo,1,german hip hop,34884,1,Hakuna Matata,10/11/2019,1,1,0.945,0.63,0,-7.398,0,0.0715,0.272,6.48E-05,0.136,0.399,109.937,162933,4,hip hop,400
Italy,https://open.spotify.com/track/4QSLqqTFzsXR8MWfJeI3zq,404,chef,Priestess - MadMan,1,italian hip hop,52703,1,Chef,4/12/2019,1,1,0.944,0.661,4,-5.643,0,0.0556,0.277,0,0.284,0.963,133.114,176239,4,hip hop,582
Global,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P,20,que tiro foi esse,Jojo Maronttinni,1,funk carioca,361958,1,Que Tiro Foi Esse,12/29/2017,1,1,0.943,0.798,4,-4.548,0,0.0629,0.386,0.000518,0.074,0.904,134.997,162444,4,funk,1051
Brazil,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P,14553.65,que tiro foi esse,Jojo Maronttinni,1,funk carioca,361958,1,Que Tiro Foi Esse,12/29/2017,1,1,0.943,0.798,4,-4.548,0,0.0629,0.386,0.000518,0.074,0.904,134.997,162444,4,funk,1051
Portugal,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P,7309.5,que tiro foi esse,Jojo Maronttinni,1,funk carioca,361958,1,Que Tiro Foi Esse,12/29/2017,1,1,0.943,0.798,4,-4.548,0,0.0629,0.386,0.000518,0.074,0.904,134.997,162444,4,funk,1051
Austria,https://open.spotify.com/track/3wAbGoPmwSflsNuLJFUkty,1088,mišići,Senidah,1,balkan hip hop,77004,1,Mišići,4/27/2019,1,1,0.943,0.529,8,-7.066,1,0.2,0.0398,2.14E-05,0.109,0.723,100.006,186374,4,hip hop,567
Belgium,https://open.spotify.com/track/4dJvs9kg78ZiHVnNr6UUNJ,104.8,trixma,Bosh,1,french hip hop,182977,0,Trixma,9/18/2020,1,1,0.98,0.557,9,-9.111,1,0.146,0.145,0.000649,0.102,0.497,120.018,124640,4,hip hop,57
France,https://open.spotify.com/track/4dJvs9kg78ZiHVnNr6UUNJ,5508.85,trixma,Bosh,1,french hip hop,182977,0,Trixma,9/18/2020,1,1,0.98,0.557,9,-9.111,1,0.146,0.145,0.000649,0.102,0.497,120.018,124640,4,hip hop,57
USA,https://open.spotify.com/track/5D0YYVfsYxLmcrVAfoBPxR,265,chanel  - from jxmtro,Rae Sremmurd - Swae Lee - Slim Jxmmi - Pharrell Williams,1,hip hop,6127363,0,Chanel (feat. Swae Lee & Pharrell),4/5/2018,1,1,0.98,0.713,5,-4.98,1,0.0468,0.0055,0,0.106,0.67,125.03,264001,4,hip hop,954
USA,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,5825,uno,Ambjaay,1,cali rap,39390,0,Uno,5/10/2019,1,1,0.978,0.477,8,-8.159,1,0.155,0.000143,0,0.133,0.196,110.002,109091,4,rap,554
Canada,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,2220,uno,Ambjaay,1,cali rap,39390,0,Uno,5/10/2019,1,1,0.978,0.477,8,-8.159,1,0.155,0.000143,0,0.133,0.196,110.002,109091,4,rap,554
UK,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO,73267.8,funky friday,Dave - Fredo,1,uk hip hop,1108190,0,Funky Friday,10/4/2018,1,1,0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,182741,4,hip hop,772
Ireland,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO,22790.5,funky friday,Dave - Fredo,1,uk hip hop,1108190,0,Funky Friday,10/4/2018,1,1,0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,182741,4,hip hop,772
Sweden,https://open.spotify.com/track/0e9bLw658CErvV0g3byHHR,164.2,trumpsta - djuro remix,Contiez - Treyy G,1,melbourne bounce,22549,0,Trumpsta (Remixes),11/8/2013,2,7,0.973,0.588,1,-7.014,1,0.241,0.00214,0.368,0.257,0.196,128.007,258520,4,else,2554
Poland,https://open.spotify.com/track/79cyY33irbHnS93VEmzJCX,411.2,skiety & klapki,Kabe - Kizo,1,polish hip hop,52233,0,Skiety & Klapki,1/1/2019,1,1,0.972,0.57,3,-9.144,0,0.372,0.143,0,0.0952,0.91,121.922,185518,4,hip hop,683
Poland,https://open.spotify.com/track/6kVuMP4u1WDFPmGxi1429F,21176.75,skiety & klapki - remix,Kabe - Kizo,1,polish hip hop,52233,0,Skiety & Klapki,9/10/2019,1,1,0.972,0.57,3,-9.144,0,0.372,0.143,0,0.0952,0.91,121.922,185518,4,hip hop,431
USA,https://open.spotify.com/track/57lEOoQ3Szzy1xbF89JBWR,70.4,2 seater,YBN Nahmir - G-Eazy - Offset,1,alabama rap,2333813,0,2 Seater (feat. G-Eazy & Offset),3/19/2020,1,1,0.972,0.691,11,-4.288,1,0.0801,0.00135,5.91E-06,0.115,0.637,125.03,229806,4,rap,240
Canada,https://open.spotify.com/track/57lEOoQ3Szzy1xbF89JBWR,43.2,2 seater,YBN Nahmir - G-Eazy - Offset,1,alabama rap,2333813,0,2 Seater (feat. G-Eazy & Offset),3/19/2020,1,1,0.972,0.691,11,-4.288,1,0.0801,0.00135,5.91E-06,0.115,0.637,125.03,229806,4,rap,240
Switzerland,https://open.spotify.com/track/57lEOoQ3Szzy1xbF89JBWR,10.4,2 seater,YBN Nahmir - G-Eazy - Offset,1,alabama rap,2333813,0,2 Seater (feat. G-Eazy & Offset),3/19/2020,1,1,0.972,0.691,11,-4.288,1,0.0801,0.00135,5.91E-06,0.115,0.637,125.03,229806,4,rap,240
France,https://open.spotify.com/track/3bDdVPmHReWmZsZjYB7U9v,1966.4,bando  - remix,ANNA - Jul,1,italian hip hop,51615,0,Bando (feat. Jul) [Remix],9/10/2020,1,1,0.971,0.754,2,-5.254,1,0.3,0.135,7.63E-06,0.118,0.45,120.094,183792,4,hip hop,65
USA,https://open.spotify.com/track/2KlDzyTJVmOlH1sVTuPcSF,172,make love,Gucci Mane - Nicki Minaj,1,atl hip hop,3520064,0,Make Love,2/24/2017,1,1,0.971,0.548,11,-6.82,1,0.154,0.00529,0.00155,0.11,0.183,129.994,302057,4,hip hop,1356
Canada,https://open.spotify.com/track/2KlDzyTJVmOlH1sVTuPcSF,32.8,make love,Gucci Mane - Nicki Minaj,1,atl hip hop,3520064,0,Make Love,2/24/2017,1,1,0.971,0.548,11,-6.82,1,0.154,0.00529,0.00155,0.11,0.183,129.994,302057,4,hip hop,1356
Argentina,https://open.spotify.com/track/2XGU82Lx8urLynWSdJ2ehz,188.8,sake,WE$T DUBAI - Duki - Nake,1,urbano espanol,21305,0,Sake,12/27/2019,1,1,0.971,0.507,0,-7.575,1,0.222,0.0213,0,0.101,0.716,127.039,212688,4,else,323
France,https://open.spotify.com/track/1rGsM4uCZfTg4KwMvAtCb8,78.4,booskasten,Zola,1,french hip hop,666069,0,Booska'Sten,11/5/2020,1,1,0.971,0.709,0,-3.351,1,0.269,0.0256,0,0.0512,0.665,126.09,130480,4,hip hop,9
Global,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,1597.25,baby,Quality Control - Lil Baby - DaBaby,1,hip hop,676267,0,Baby,7/17/2019,1,1,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417,4,hip hop,486
USA,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,5122.9,baby,Quality Control - Lil Baby - DaBaby,1,hip hop,676267,0,Baby,7/17/2019,1,1,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417,4,hip hop,486
Canada,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,3510.6,baby,Quality Control - Lil Baby - DaBaby,1,hip hop,676267,0,Baby,7/17/2019,1,1,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417,4,hip hop,486
Norway,https://open.spotify.com/track/0yfVyirkA5l3m7n66yuWJW,8442.5,wasted on you,Travelle - BAD HABITS,1,scandipop,2164,0,Wasted On You,6/30/2017,1,1,0.97,0.493,5,-8.029,0,0.0939,0.802,4.75E-06,0.0897,0.953,123.016,190293,4,pop,1233
UK,https://open.spotify.com/track/79MeA7V0mJxfl8N0xi15zL,462.4,bad luck,SL - Kenny Beats,1,uk hip hop,192089,0,Bad Luck,5/14/2020,1,1,0.969,0.523,10,-10.016,0,0.196,0.316,7.32E-06,0.12,0.735,118.103,147720,4,hip hop,184
Netherlands,https://open.spotify.com/track/5tyKjCpbeWHXEfXH6bMz0C,8554.4,ik zweer het je,Young Ellens - 3robi - Esko,1,dutch hip hop,50943,0,Ik Zweer Het Je,9/14/2018,1,1,0.969,0.777,11,-4.35,1,0.168,0.012,0,0.0922,0.883,120.027,150338,4,hip hop,792
Austria,https://open.spotify.com/track/5GP5HHaofyYiXrJDPaqPGc,1912.9,ponny,Yung Hurn,1,german hip hop,326465,0,Ponny,10/25/2019,1,1,0.969,0.675,5,-9.248,0,0.308,0.331,0.000141,0.0883,0.532,130.002,162600,4,hip hop,386
Switzerland,https://open.spotify.com/track/5GP5HHaofyYiXrJDPaqPGc,521.4,ponny,Yung Hurn,1,german hip hop,326465,0,Ponny,10/25/2019,1,1,0.969,0.675,5,-9.248,0,0.308,0.331,0.000141,0.0883,0.532,130.002,162600,4,hip hop,386
Germany,https://open.spotify.com/track/5GP5HHaofyYiXrJDPaqPGc,778.35,ponny,Yung Hurn,1,german hip hop,326465,0,Ponny,10/25/2019,1,1,0.969,0.675,5,-9.248,0,0.308,0.331,0.000141,0.0883,0.532,130.002,162600,4,hip hop,386
Global,https://open.spotify.com/track/7jpdFaZYgx93A67hLe8kwc,28.8,drip,Cardi B - Migos,1,pop,13132135,0,Drip (feat. Migos),4/4/2018,1,1,0.968,0.59,11,-7.826,1,0.259,0.0511,0,0.0792,0.265,129.983,263721,4,pop,955
USA,https://open.spotify.com/track/7jpdFaZYgx93A67hLe8kwc,207.4,drip,Cardi B - Migos,1,pop,13132135,0,Drip (feat. Migos),4/4/2018,1,1,0.968,0.59,11,-7.826,1,0.259,0.0511,0,0.0792,0.265,129.983,263721,4,pop,955
Canada,https://open.spotify.com/track/7jpdFaZYgx93A67hLe8kwc,67.2,drip,Cardi B - Migos,1,pop,13132135,0,Drip (feat. Migos),4/4/2018,1,1,0.968,0.59,11,-7.826,1,0.259,0.0511,0,0.0792,0.265,129.983,263721,4,pop,955
Belgium,https://open.spotify.com/track/1hZ7LSB05aNMX2Nw73DFiR,105.4,best friends ass,Dimitri Vegas & Like Mike - Paris Hilton - Dimitri Vegas,1,belgian dance,2909551,0,Best Friend's Ass,5/10/2019,1,1,0.968,0.677,6,-6.344,0,0.207,0.0306,0,0.0852,0.767,124.975,171740,4,dance/electronic,554
Austria,https://open.spotify.com/track/7M7qALHlJJFXoKWYv6tflu,129.2,kurt cobain,JAZN - Veysel,1,german hip hop,74169,0,Kurt Cobain,6/26/2020,1,1,0.968,0.629,6,-7.338,0,0.061,0.491,0.000128,0.105,0.656,107.057,146307,4,hip hop,141
Switzerland,https://open.spotify.com/track/7M7qALHlJJFXoKWYv6tflu,104.55,kurt cobain,JAZN - Veysel,1,german hip hop,74169,0,Kurt Cobain,6/26/2020,1,1,0.968,0.629,6,-7.338,0,0.061,0.491,0.000128,0.105,0.656,107.057,146307,4,hip hop,141
Germany,https://open.spotify.com/track/7M7qALHlJJFXoKWYv6tflu,862.1,kurt cobain,JAZN - Veysel,1,german hip hop,74169,0,Kurt Cobain,6/26/2020,1,1,0.968,0.629,6,-7.338,0,0.061,0.491,0.000128,0.105,0.656,107.057,146307,4,hip hop,141
Norway,https://open.spotify.com/track/3xkPrnW0BCUvlEmCUztB7s,5777.65,koppen,Papito MIERDA,1,n-a,416,0,Koppen,4/25/2020,1,1,0.968,0.513,4,-10.224,0,0.341,0.0218,0.000147,0.129,0.724,114.931,162261,4,else,203
USA,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,18.4,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
Canada,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,45.6,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
Switzerland,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,21.6,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
Germany,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,24.8,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
Finland,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,36,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
Norway,https://open.spotify.com/track/2ab4xGVMBb14NpPrj4xDq5,49.6,money mouf,Tyga - Saweetie - YG,1,dance pop,5980363,0,Money Mouf,9/18/2020,1,1,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,211704,4,pop,57
